name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Minneapolis, MN",2/16/2024,-7.1,-12.6,-10.6,-11.8,-22.1,-18.4,-16.7,61.5,0,0,0,,0,4.5,47.4,26.7,308.6,1026.7,14.4,16,146.1,12.7,6,10,2024-02-16T07:12:59,2024-02-16T17:42:02,0.25,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/17/2024,-2.1,-12.9,-7.5,-8.1,-20,-14.5,-13.7,61.7,0,0,0,,0,3.8,61.8,34.5,248.5,1016.3,25.7,16,145.2,12.5,6,10,2024-02-17T07:11:26,2024-02-17T17:43:27,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/18/2024,1.9,-5,-2.3,-2.2,-10.8,-6.7,-8.7,62.3,0,0,0,,0,3.2,40.7,26,285.2,1012.6,8.5,16,163.3,14.1,6,10,2024-02-18T07:09:52,2024-02-18T17:44:52,0.3,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/19/2024,4.1,-6.5,-1.1,1.2,-9.8,-3.3,-7,66.1,0,0,0,snow,0.3,2.5,50,17.6,112.2,1017.6,37.9,15.8,95.6,8.3,5,10,2024-02-19T07:08:18,2024-02-19T17:46:16,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,D0937,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/20/2024,6.9,-1.5,2.7,4.1,-4.8,0.4,-3.1,66.2,0,0,0,"rain,snow",0,1.9,22.3,15.5,184,1015.3,17.8,15.6,136.3,11.7,5,10,2024-02-20T07:06:41,2024-02-20T17:47:41,0.37,Clear,Clear conditions throughout the day.,clear-day,"KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/21/2024,9.6,-4.4,2.2,9.6,-4.4,2,-4.4,65.6,0,0,0,,0,0.9,13,10.9,253.6,1013,20.8,13.1,114.4,9.9,5,10,2024-02-21T07:05:04,2024-02-21T17:49:04,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D0937,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/22/2024,10.5,-2.1,3.5,10.5,-2.1,1.7,-1.9,68.6,0,0,0,,0,0.2,47.3,24.7,284.8,1009.2,11.8,15,136.3,11.6,5,10,2024-02-22T07:03:26,2024-02-22T17:50:28,0.44,Clear,Clear conditions throughout the day.,clear-day,"KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/23/2024,2,-5.5,-0.5,0.1,-8.2,-3.9,-6,67,0,0,0,,0,0,50,22.3,8.4,1011.5,48.3,15.6,43.9,3.7,2,10,2024-02-23T07:01:47,2024-02-23T17:51:52,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/24/2024,7.8,-8.1,-0.3,4.3,-13.2,-4.2,-8.3,55.6,0,0,0,,0,0,47.9,29.6,180.8,1012.3,13.1,16,127.8,11.1,5,10,2024-02-24T07:00:07,2024-02-24T17:53:15,0.5,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/25/2024,9.6,0.1,4.4,7.4,-1.8,2,-3.3,59.1,0,0,0,,0,0,33.2,20.9,290.2,1006.8,27.6,16,136.1,11.7,6,10,2024-02-25T06:58:26,2024-02-25T17:54:38,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/26/2024,17.3,-2.2,7,17.3,-4.5,5.4,-2.7,52.8,0,0,0,,0,0,55.4,26.9,156.7,1000,21.3,16,143.9,12.4,6,10,2024-02-26T06:56:44,2024-02-26T17:56:00,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/27/2024,10.6,-10.1,0.3,10.6,-20.2,-3.6,-5.1,67.8,0,0,0,snow,0.8,0,65.2,38.1,321.7,996.8,44.2,14.6,98.1,8.5,5,10,2024-02-27T06:55:02,2024-02-27T17:57:22,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/28/2024,-6.8,-15.5,-10.8,-9.7,-25.4,-18.7,-19.4,50.6,0,0,0,snow,1.4,0.1,61.9,38.6,308.4,1021.7,7.3,16,172.7,15.1,6,10,2024-02-28T06:53:18,2024-02-28T17:58:44,0.64,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",2/29/2024,11.6,-10.2,-0.4,11.6,-16.8,-4.4,-12.3,42.6,0,0,0,,0,0,53.6,23.7,138.1,1020.4,5.3,16,170.2,14.6,6,10,2024-02-29T06:51:34,2024-02-29T18:00:06,0.68,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/1/2024,14.7,2.8,8.2,14.7,-1.7,5.8,-3.8,43,0,0,0,,0,0,54.4,35.2,176.9,1010.1,4.8,16,173.7,15,6,10,2024-03-01T06:49:49,2024-03-01T18:01:27,0.71,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/2/2024,16.6,0.9,8.6,16.6,-1.9,7.2,1,60.8,0,0,0,,0,0,48.1,24.5,144,1008.9,20,16,136.3,11.9,6,10,2024-03-02T06:48:03,2024-03-02T18:02:48,0.74,Clear,Partly cloudy throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/3/2024,21.4,5.4,11.5,21.4,2.6,10,3.3,58.7,0,0,0,,0,0,74.9,41.9,169,999.6,33.1,16,111.6,9.8,6,10,2024-03-03T06:46:17,2024-03-03T18:04:09,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/4/2024,4.2,-1.7,2.3,1.3,-5.8,-0.7,-6.7,52,0,0,0,,0,0,20.5,21.3,301.2,1015.5,60,16,55.3,4.7,3,10,2024-03-04T06:44:30,2024-03-04T18:05:30,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/5/2024,9,-5,2,7.6,-8.6,-0.1,-11.6,39,0,0,0,,0,0,20.5,12.3,45.7,1020.6,18.5,16,166.8,14.4,7,10,2024-03-05T06:42:42,2024-03-05T18:06:50,0.84,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/6/2024,12.2,-2.7,5.6,12.2,-5.1,3.8,-8.2,39.8,0,0,0,,0,0,61.6,27.1,134.9,1018.5,39.7,16,144.4,12.4,7,10,2024-03-06T06:40:54,2024-03-06T18:08:10,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/7/2024,8.2,0.7,5.5,5.4,-4.4,2.5,-6.5,42.1,0,0,0,,0,0,42.2,23.4,328.6,1017.9,67.3,16,124.9,10.8,5,10,2024-03-07T06:39:05,2024-03-07T18:09:30,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/8/2024,3.7,-3.5,-0.5,-0.6,-10.1,-5.5,-9.3,52.3,0,0,0,,0,0,47.9,24.2,346.5,1021.4,24.6,16,159.3,13.6,5,10,2024-03-08T06:37:16,2024-03-08T18:10:49,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/9/2024,5,-6,-0.8,0.9,-12.5,-5.7,-9.8,52.8,0,0,0,,0,0,43.7,25.2,328.6,1019.6,20.7,16,189.2,16.3,7,10,2024-03-09T06:35:27,2024-03-09T18:12:09,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/10/2024,10.1,-5.8,2.1,10.1,-6.2,0.7,-10.6,42.4,0,0,0,,0,0,25.9,17.6,152.8,1020,7.6,16,199.7,16.4,7,10,2024-03-10T07:33:36,2024-03-10T19:13:28,0,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/11/2024,19,0.6,9.6,19,-1.6,8.7,-4,40.5,0,0,0,,0,0,24.1,16.3,127.1,1010.2,20.1,16,179.1,15.5,6,10,2024-03-11T07:31:46,2024-03-11T19:14:46,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/12/2024,19.3,6.2,12.9,19.3,3.6,12.4,-3.2,34.2,0,0,0,,0,0,37.6,19.8,285,1006.2,16.1,16,185,15.9,7,10,2024-03-12T07:29:55,2024-03-12T19:16:05,0.08,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/13/2024,17.6,4.7,11,17.6,2.7,10.8,-5.3,33.4,0,0,0,,0,0,35.3,18.2,45,1011.3,35.7,16,125.8,10.9,6,10,2024-03-13T07:28:04,2024-03-13T19:17:23,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/14/2024,14.5,6.2,10.3,14.5,3.5,9.3,-3.2,39.3,0,0,0,,0,0,45.2,22.3,26,1016.9,41.2,16,111.2,9.5,5,10,2024-03-14T07:26:13,2024-03-14T19:18:41,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/15/2024,10.6,0.7,6.3,10.6,-0.9,4.9,-2.5,55.3,0,0,0,,0,0,51,24.2,266.2,1020.4,44.2,16,163.5,14.1,7,10,2024-03-15T07:24:21,2024-03-15T19:19:59,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/16/2024,10.7,0.2,6.2,10.7,-6.6,1.9,-5.5,43.9,0,0,0,,0,0,67,38.3,299.1,1008.7,69.4,16,167.3,14.5,8,10,2024-03-16T07:22:29,2024-03-16T19:21:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/17/2024,-0.9,-4.3,-2.9,-7.8,-11.6,-9.9,-12.7,46.8,0,0,0,,0,0,53.8,32.8,331.9,1018.2,95.3,16,130.1,11.3,5,10,2024-03-17T07:20:37,2024-03-17T19:22:35,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/18/2024,3.4,-5.7,-1.9,-1.1,-12.2,-7.3,-13,43.4,0,0,0,,0,0,50,25.4,300.5,1021.4,61.3,15.9,199.4,17.3,7,10,2024-03-18T07:18:45,2024-03-18T19:23:52,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/19/2024,10.4,-0.4,5.1,10.4,-7,1.1,-8.7,37,0,0,0,,0,0,67.6,39,296.5,1007.6,18.4,16,209.6,18.2,8,10,2024-03-19T07:16:53,2024-03-19T19:25:09,0.31,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/20/2024,-0.2,-7.9,-3.7,-4.8,-15.6,-9.9,-16.4,38.6,0,0,0,"rain,snow",0.2,0,51.4,27.8,329.4,1022.2,14.6,16,202.2,17.5,7,10,2024-03-20T07:15:00,2024-03-20T19:26:26,0.35,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/21/2024,-0.7,-4.6,-2.8,-1.7,-9,-5.3,-13.5,46.2,0.782,100,16.67,"rain,snow",1.4,0.6,13,10.7,55.7,1025.6,95.9,13.6,104.3,9.1,4,10,2024-03-21T07:13:08,2024-03-21T19:27:43,0.38,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/22/2024,0.7,-3.5,-2.2,-4.5,-9.1,-7,-7.9,67.5,1.736,100,29.17,"rain,snow",2,2.3,41.6,23.1,355.2,1024.7,80.8,12,123.8,10.8,8,10,2024-03-22T07:11:15,2024-03-22T19:29:00,0.41,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/23/2024,1,-8.2,-2.8,-0.7,-11.1,-5.6,-14.3,42.6,0,0,0,,0,1.5,16.6,13.8,39.7,1027.5,42.3,16,195.3,16.8,7,10,2024-03-23T07:09:22,2024-03-23T19:30:17,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/24/2024,0.1,-2.4,-1.3,-4.1,-8.5,-6.5,-4.4,80.5,8.339,100,58.33,"rain,snow",4.8,2.1,53.6,22.4,100.8,1014.3,100,7.7,34.2,2.9,2,10,2024-03-24T07:07:30,2024-03-24T19:31:33,0.48,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/25/2024,2.6,0.5,1.7,0.1,-4.1,-2.2,0.2,89.8,18.447,100,87.5,"rain,snow",1.9,5.2,53.6,26.8,70.6,1002.5,100,8.8,29.2,2.5,2,10,2024-03-25T07:05:37,2024-03-25T19:32:50,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/26/2024,1.4,-5.4,-2.4,-2.8,-13,-8.9,-5.3,81,17.938,100,66.67,"rain,snow",2.9,4.2,51.8,31.7,322.7,999.2,98.7,7.5,74.8,6.5,3,10,2024-03-26T07:03:45,2024-03-26T19:34:06,0.55,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/27/2024,-2.3,-7.9,-5.1,-8.8,-15,-12,-10.8,64.8,0,0,0,snow,0.7,5.1,54.1,30,272,1015.6,37.8,15.8,218.8,18.9,8,10,2024-03-27T07:01:52,2024-03-27T19:35:23,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/28/2024,2.5,-7.9,-2.7,-0.8,-12.4,-6.6,-10.6,56.2,0,0,0,,0,4.4,20.5,17.3,275.4,1019.8,2.9,16,246.7,21.2,8,10,2024-03-28T07:00:00,2024-03-28T19:36:39,0.62,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/29/2024,7.4,-4.9,1.8,5.7,-8.5,-0.9,-7.4,52.3,0,0,0,,0,3.1,48.2,24.5,99.5,1014.9,52.6,16,212.9,18.4,8,10,2024-03-29T06:58:08,2024-03-29T19:37:55,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/30/2024,7.1,1.3,4.3,4,-2.8,0.8,-2.7,61.5,0,0,0,,0,1.7,43,23.4,327.4,1014,57.1,16,244.2,20.9,10,10,2024-03-30T06:56:16,2024-03-30T19:39:11,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",3/31/2024,8.4,0.5,4.1,7.8,-1.5,2.7,-2.8,61.7,0,0,0,,0,0.6,37.1,16.5,352.1,1015.2,70.2,16,129.9,11.2,5,10,2024-03-31T06:54:25,2024-03-31T19:40:27,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/1/2024,6.7,0,3.8,3.8,-1.7,1.7,-1.7,67.3,0,0,0,,0,0,25.9,18.6,69.5,1014,74.6,16,79.6,6.8,3,10,2024-04-01T06:52:33,2024-04-01T19:41:43,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/2/2024,5.6,0.7,3.4,3.7,-3.8,-0.2,-1.3,71.8,1.888,100,16.67,"rain,snow",0,0,47.6,30.9,9.3,1009.9,98.1,13.8,81,7.1,4,10,2024-04-02T06:50:42,2024-04-02T19:42:59,0.79,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/3/2024,10.6,1.5,5.4,10.6,-4,0.9,-5.8,48,0.185,100,4.17,"rain,snow",0.3,0,65.1,42.2,348.8,1006.3,68.4,15.9,171.5,14.9,8,10,2024-04-03T06:48:52,2024-04-03T19:44:15,0.83,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/4/2024,11.4,0.9,5.8,11.4,-3.5,3.2,-4.9,46.7,0,0,0,,0,0,57.2,25.9,2.7,1013.4,22.1,16,220.3,19,8,10,2024-04-04T06:47:01,2024-04-04T19:45:31,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/5/2024,13.8,-0.8,7.2,13.8,-0.8,7.1,-3.6,49.7,0,0,0,,0,0,18.4,12.9,104.6,1021,10.9,16,261,22.5,8,10,2024-04-05T06:45:11,2024-04-05T19:46:47,0.89,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/6/2024,14.7,2.5,9.1,14.7,-0.1,7.9,-3.1,44.6,0,0,0,,0,0,59.8,38.5,119.9,1019.6,13.5,16,262.5,22.7,8,10,2024-04-06T06:43:22,2024-04-06T19:48:03,0.93,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/7/2024,9,4.5,6.4,5.7,-0.2,2.2,0.9,69.6,10.772,100,37.5,rain,0,0,59.2,37,108.6,1008.9,82,14.2,23.4,1.9,1,10,2024-04-07T06:41:33,2024-04-07T19:49:19,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP"
"Minneapolis, MN",4/8/2024,9.4,6.2,7.8,7.9,3,5.4,5.2,84.2,10.344,100,41.67,rain,0,0,48.1,23.9,185.1,1005.9,99.4,13.6,37.9,3.2,1,10,2024-04-08T06:39:44,2024-04-08T19:50:35,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/9/2024,15.9,4.9,10.1,15.9,1.8,8.8,4.2,68.8,0.185,100,8.33,rain,0,0,46.5,26.6,243.2,1010.2,68.7,15.9,273.3,23.6,10,10,2024-04-09T06:37:56,2024-04-09T19:51:50,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/10/2024,21.2,6.7,13.3,21.2,5.3,13.2,3.5,55.4,0,0,0,,0,0,54.1,23.8,238.3,1009.2,39,16,240.4,20.8,9,10,2024-04-10T06:36:08,2024-04-10T19:53:06,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/11/2024,16.1,7.3,11.7,16.1,5,11.1,3.2,56.9,1.121,100,12.5,rain,0,0,53.8,28.8,320.6,1007.2,60.8,15.9,221.5,19.2,8,10,2024-04-11T06:34:21,2024-04-11T19:54:22,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/12/2024,16.2,6,11,16.2,2.8,9.7,0,48.9,0,0,0,,0,0,53.6,30.9,319,1014.9,8.9,16,273.4,23.7,9,10,2024-04-12T06:32:35,2024-04-12T19:55:38,0.13,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/13/2024,28.6,3.8,16.6,27.3,2.1,16.3,2.2,42.6,0,0,0,,0,0,58.8,35.6,189.9,1009.9,10,16,242.5,21.1,8,10,2024-04-13T06:30:49,2024-04-13T19:56:54,0.16,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/14/2024,21.7,8.6,16.3,21.7,8.6,16.3,1.2,38.6,0,0,0,,0,0,46.9,26.7,336.2,1008.4,0,16,275.7,23.8,9,10,2024-04-14T06:29:04,2024-04-14T19:58:10,0.2,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/15/2024,19.3,10,14.4,19.3,10,14.4,-1.3,35.6,0,0,0,,0,0,60.8,19.2,72,1015.6,31.8,16,181.3,15.8,7,10,2024-04-15T06:27:20,2024-04-15T19:59:25,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/16/2024,15.9,7.9,11.2,15.9,4.8,10.2,2.4,59.7,31.739,100,45.83,rain,0,0,70,34.6,95.6,1005.9,67.2,13.3,16.4,1.3,1,10,2024-04-16T06:25:36,2024-04-16T20:00:41,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/17/2024,12.3,6.8,9.3,12.3,2.5,7.3,5.3,77.3,6.36,100,25,rain,0,0,56.7,30.2,309.7,1003.8,86.2,14.7,92.1,7.9,6,10,2024-04-17T06:23:53,2024-04-17T20:01:57,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/18/2024,10.7,5.1,8.2,10.7,1.7,5.9,-0.6,55.3,0,0,0,,0,0,63.5,34.7,278.6,1017.2,65.4,16,184,16.1,9,10,2024-04-18T06:22:11,2024-04-18T20:03:12,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/19/2024,4.2,1.1,2.4,0.3,-4.3,-2.7,-6.2,53.1,0,0,0,,0,0,63.8,37.6,274,1019.8,68.4,15.9,90.6,7.7,3,10,2024-04-19T06:20:30,2024-04-19T20:04:28,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/20/2024,8.7,-0.8,3.3,5.5,-6.9,-1.1,-6.1,52.3,0,0,0,,0,0,55.6,29.3,306.5,1024,74.8,15.8,163.9,14.3,7,10,2024-04-20T06:18:50,2024-04-20T20:05:44,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/21/2024,16.2,1.4,9.1,16.2,-0.9,8,-5.9,37.5,0,0,0,,0,0,47.6,24.8,278.7,1020.9,1.7,16,295,25.3,9,10,2024-04-21T06:17:10,2024-04-21T20:06:59,0.43,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/22/2024,20.7,5.4,13.3,20.7,3.5,12.8,-0.4,39.6,0,0,0,,0,0,58.4,33.2,210.4,1008.3,38.1,16,207.9,18,8,10,2024-04-22T06:15:32,2024-04-22T20:08:15,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/23/2024,16.3,6.2,11.2,16.3,4.3,10.4,1.3,51.8,1.391,100,8.33,rain,0,0,57.3,29.5,301.4,1008.5,46.1,15.9,232.6,20,10,10,2024-04-23T06:13:54,2024-04-23T20:09:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/24/2024,15,1.5,8.3,15,-0.6,7.3,-2,50.9,0,0,0,,0,0,22.3,14.4,107.5,1024,13.2,16,291.8,25.2,9,10,2024-04-24T06:12:18,2024-04-24T20:10:46,0.53,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",4/25/2024,19.8,7.2,13.6,19.8,5,12.9,-1.6,35.6,0,0,0,,0,0,59.8,31.9,143.1,1020.5,32,16,265.1,22.8,8,10,2024-04-25T06:10:43,2024-04-25T20:12:01,0.56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
